Poço,Campo,Bacia,Localização,Petróleo (bbl/d),mes
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,35145.129427123225,2023-07-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,34670.85381126581,2023-07-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,34221.78957996225,2023-07-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,33758.09788826097,2023-07-01
9-ATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,31012.30020219097,2023-07-01
7-LL-27-RJS,Tupi,Santos,Mar,29713.804637579997,2023-07-01
7-BUZ-29D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27865.75396757516,2023-07-01
7-BUZ-17-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27771.285282214194,2023-07-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27121.52761950451,2023-07-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,26638.85794785645,2023-07-01
7-SPH-20D-SPS,Nordeste De Sapinhoá / Noroeste De Sapinhoá / Sapinhoá / Sudoeste De Sapinhoá,Santos,Mar,26501.18354312,2023-07-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,50349.45375002433,2023-06-01
1-BRSA-1116-RJS,Itapu / Itapu_Eco,Santos,Mar,49572.11311461133,2023-06-01
7-MRO-3-RJS,Anc_Mero / Mero,Santos,Mar,49370.78258632134,2023-06-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47312.06927808833,2023-06-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,46951.459584904675,2023-06-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46555.49591801267,2023-06-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,46284.157917479664,2023-06-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,46105.81098391068,2023-06-01
7-BUZ-18-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45752.53101598033,2023-06-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,45202.38649452034,2023-06-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44708.42402360266,2023-06-01
9-ATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,43930.31624103001,2023-06-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,42746.43541354967,2023-06-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,41959.796761674006,2023-06-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,39231.726276108,2023-06-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,38690.488964249336,2023-06-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,36701.35667914133,2023-06-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,36639.678802281334,2023-06-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,36172.001866674334,2023-06-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,35776.18286541234,2023-06-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,35493.25085810633,2023-06-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,33896.871291885334,2023-06-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,31355.326170171003,2023-06-01
9-LL-20D-RJS,Tupi,Santos,Mar,28526.860462969336,2023-06-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27919.85102726134,2023-06-01
7-BUZ-17-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27903.819349872996,2023-06-01
7-SPH-20D-SPS,Nordeste De Sapinhoá / Noroeste De Sapinhoá / Sapinhoá / Sudoeste De Sapinhoá,Santos,Mar,27708.516556166334,2023-06-01
7-BUZ-29D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27540.416981049333,2023-06-01
7-BUZ-33-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27231.820871660668,2023-06-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26444.897920373,2023-06-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,51671.72795486677,2023-05-01
1-BRSA-1116-RJS,Itapu / Itapu_Eco,Santos,Mar,51276.69400305161,2023-05-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,49710.18253294226,2023-05-01
7-MRO-3-RJS,Anc_Mero / Mero,Santos,Mar,49363.077744915485,2023-05-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,48124.009116772904,2023-05-01
9-ATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,47407.681525302905,2023-05-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47008.299285806774,2023-05-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,46301.79982680742,2023-05-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,45903.509173691935,2023-05-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,45149.63445997839,2023-05-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44548.215204501284,2023-05-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,42587.73012280451,2023-05-01
7-BUZ-18-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,41259.61036468193,2023-05-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40615.34674955871,2023-05-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,37047.49747600839,2023-05-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,36424.092494021934,2023-05-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,34664.69588437871,2023-05-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,33968.368671326134,2023-05-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,33908.91211188162,2023-05-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,33236.6010165858,2023-05-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,32598.815499968387,2023-05-01
9-LL-20D-RJS,Tupi,Santos,Mar,28494.444013138393,2023-05-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27953.678409976772,2023-05-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,27191.987085610002,2023-05-01
9-BRSA-1284-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,27153.447593666133,2023-05-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,26671.382555366454,2023-05-01
3-BRSA-1184-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26042.23700582097,2023-05-01
8-LL-87D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25054.097912863224,2023-05-01
7-BUZ-17-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,24986.233094831296,2023-05-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,24756.979259391937,2023-05-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,56829.22688054548,2023-03-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,49979.050200452904,2023-03-01
1-BRSA-1116-RJS,Itapu / Itapu_Eco,Santos,Mar,49760.40788317485,2023-03-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,48094.53811056935,2023-03-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47503.61249004032,2023-03-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,47402.50947540903,2023-03-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46135.45038117807,2023-03-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45307.236605971615,2023-03-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,41063.22849658226,2023-03-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40871.53497169774,2023-03-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40708.12793976581,2023-03-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,35668.76686316936,2023-03-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,34137.847195981936,2023-03-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,32759.139307617745,2023-03-01
7-OATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,29699.627405839998,2023-03-01
3-BRSA-1172-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu / Peo-1Brsa1146Rjs_Iara_Entorno_Cco,Santos,Mar,29605.6391808042,2023-03-01
7-BUZ-31D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,29124.74648192968,2023-03-01
7-SPH-20D-SPS,Nordeste De Sapinhoá / Noroeste De Sapinhoá / Sapinhoá / Sudoeste De Sapinhoá,Santos,Mar,28614.461906719356,2023-03-01
9-LL-20D-RJS,Tupi,Santos,Mar,28507.31986289968,2023-03-01
7-BUZ-17-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27936.529344460327,2023-03-01
9-BRSA-1191-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27393.489061946777,2023-03-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,27377.991578798068,2023-03-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27094.839752777418,2023-03-01
7-LL-15D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,26806.35558815645,2023-03-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26339.762062177095,2023-03-01
7-BUZ-29D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26087.902852494837,2023-03-01
8-LL-87D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25230.15497008774,2023-03-01
7-SLL-2-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25003.55989820452,2023-03-01
7-LL-61-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,24242.252049350645,2023-03-01
7-SLL-5-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,23998.80961993387,2023-03-01
9-ITP-1-RJS,Itapu / Itapu_Eco,Santos,Mar,51989.509547224996,2023-11-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,50709.452073676,2023-11-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,50521.88260136433,2023-11-01
7-BUZ-50D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,49452.818271887656,2023-11-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,48368.53931134167,2023-11-01
7-MRO-3-RJS,Anc_Mero / Mero,Santos,Mar,48042.66865810867,2023-11-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,47902.36165677833,2023-11-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,47169.38158367299,2023-11-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46843.65056422201,2023-11-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,46555.473484357004,2023-11-01
7-BUZ-45DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46490.126761324,2023-11-01
7-BUZ-18-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46453.284199249,2023-11-01
7-BUZ-33-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45607.841904023,2023-11-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44818.30910090601,2023-11-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,43832.96423913267,2023-11-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,42242.180087887675,2023-11-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,41348.230148960676,2023-11-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40398.180975323,2023-11-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39480.00478487934,2023-11-01
9-ATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,38279.65010636767,2023-11-01
1-BRSA-1116-RJS,Itapu / Itapu_Eco,Santos,Mar,36015.98837113267,2023-11-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,35158.69858979068,2023-11-01
7-ITP-3A-RJS,Itapu / Itapu_Eco,Santos,Mar,33522.360699281,2023-11-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,33060.954704244,2023-11-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,32954.79172683834,2023-11-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,31485.947912403,2023-11-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,30698.667490246997,2023-11-01
9-LL-20D-RJS,Tupi,Santos,Mar,28137.474260054663,2023-11-01
9-BUZ-7-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27875.01055245067,2023-11-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27792.652409291666,2023-11-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,53919.28808084742,2023-10-01
9-ITP-1-RJS,Itapu / Itapu_Eco,Santos,Mar,53400.66727551903,2023-10-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,50041.06590097903,2023-10-01
7-MRO-3-RJS,Anc_Mero / Mero,Santos,Mar,49819.84780505742,2023-10-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,49374.771110396774,2023-10-01
7-BUZ-33-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,48150.984488686125,2023-10-01
7-BUZ-45DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,48037.779270923544,2023-10-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,47037.52539521452,2023-10-01
7-BUZ-18-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45975.37045583903,2023-10-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,45692.01187767678,2023-10-01
1-BRSA-1116-RJS,Itapu / Itapu_Eco,Santos,Mar,45609.441889659036,2023-10-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,43913.37372475807,2023-10-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,43801.153369503234,2023-10-01
9-ATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,42020.81879395839,2023-10-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40718.36227222419,2023-10-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40460.660843537415,2023-10-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39138.19501591355,2023-10-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,38827.9848330671,2023-10-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,38679.08392906903,2023-10-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,38513.248015991616,2023-10-01
7-ITP-3A-RJS,Itapu / Itapu_Eco,Santos,Mar,37412.080631539684,2023-10-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,34767.65703062226,2023-10-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,33187.08945833968,2023-10-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,31343.678030452582,2023-10-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,30860.269407578067,2023-10-01
7-LL-27-RJS,Tupi,Santos,Mar,28912.790029784515,2023-10-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28904.577363998385,2023-10-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27124.863856466774,2023-10-01
7-OATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,26583.438229049352,2023-10-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,25290.848593131293,2023-10-01
9-ITP-1-RJS,Itapu / Itapu_Eco,Santos,Mar,54321.783045864,2023-09-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,50749.63137995601,2023-09-01
7-MRO-3-RJS,Anc_Mero / Mero,Santos,Mar,50188.59269791567,2023-09-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,50122.68618179267,2023-09-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,50116.64775453233,2023-09-01
7-BUZ-45DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,49982.651948556,2023-09-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,49725.61613732167,2023-09-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,49659.480881775,2023-09-01
7-BUZ-33-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,49343.523388422676,2023-09-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,49128.567244729675,2023-09-01
1-BRSA-1116-RJS,Itapu / Itapu_Eco,Santos,Mar,48283.51491772367,2023-09-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,47146.999714108664,2023-09-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44953.106019016006,2023-09-01
7-BUZ-18-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44568.51810249,2023-09-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,44287.73825850567,2023-09-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,41765.69448303599,2023-09-01
9-ATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,40177.988984125666,2023-09-01
7-ITP-3A-RJS,Itapu / Itapu_Eco,Santos,Mar,38587.69187383501,2023-09-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,37631.74998686867,2023-09-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,37269.92615069467,2023-09-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,37024.69002302034,2023-09-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,34482.222605499664,2023-09-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,32734.05336081233,2023-09-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,31154.80639839,2023-09-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,30690.726395461665,2023-09-01
7-LL-27-RJS,Tupi,Santos,Mar,29407.516259480333,2023-09-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,29308.980305680667,2023-09-01
7-BUZ-29D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,29130.869449647,2023-09-01
7-BUZ-17-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28097.025120925668,2023-09-01
7-OATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,27840.375504025335,2023-09-01
7-MRO-10B-RJS,Anc_Mero / Mero,Santos,Mar,50481.16979069485,2023-08-01
7-MRO-3-RJS,Anc_Mero / Mero,Santos,Mar,50385.57847569742,2023-08-01
7-MRO-6DB-RJS,Anc_Mero / Mero,Santos,Mar,50314.65782449096,2023-08-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,50300.36798486226,2023-08-01
7-BUZ-33-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,50225.29524746742,2023-08-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47898.257893915164,2023-08-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47798.72104197387,2023-08-01
9-ITP-1-RJS,Itapu / Itapu_Eco,Santos,Mar,47479.03292704581,2023-08-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,46486.460329626454,2023-08-01
1-BRSA-1116-RJS,Itapu / Itapu_Eco,Santos,Mar,46466.7888474029,2023-08-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,46280.83832484258,2023-08-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,46114.180069831935,2023-08-01
7-BUZ-18-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,45095.45951486,2023-08-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,41097.60494589452,2023-08-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,40829.73715527677,2023-08-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39574.482411239034,2023-08-01
7-ITP-3A-RJS,Itapu / Itapu_Eco,Santos,Mar,37298.99613754968,2023-08-01
1-BRSA-976-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,35108.74307917032,2023-08-01
7-BUZ-24D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,33433.14357918612,2023-08-01
7-SEP-6-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,33278.67193249903,2023-08-01
7-BUZ-45DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,31464.00980584226,2023-08-01
7-MRO-7A-RJS,Anc_Mero / Mero,Santos,Mar,29373.544583112904,2023-08-01
9-BUZ-3-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,28150.06352443,2023-08-01
7-BUZ-29D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27577.39458466871,2023-08-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27328.76996050323,2023-08-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,27094.752912819997,2023-08-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,26635.23704626742,2023-08-01
3-BRSA-1064-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26468.996962173227,2023-08-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26340.598404009997,2023-08-01
7-BUZ-17-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,26254.956351049994,2023-08-01
7-BUZ-50D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,49880,2024-04-01
7-ATP-6-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,49855,2024-04-01
7-BUZ-45DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,48779,2024-04-01
7-BUZ-18-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,48240,2024-04-01
7-BUZ-33-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47699,2024-04-01
7-BUZ-10-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,47219,2024-04-01
9-ITP-1-RJS,Itapu / Itapu_Eco,Santos,Mar,45601,2024-04-01
7-BUZ-23-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,44523,2024-04-01
9-ATP-1-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,43711,2024-04-01
7-BUZ-12-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,42439,2024-04-01
7-ITP-5D-RJS,Itapu / Itapu_Eco,Santos,Mar,42302,2024-04-01
7-MRO-16D-RJS,Anc_Mero / Mero,Santos,Mar,40928,2024-04-01
3-BRSA-1322-RJS,Anc_Mero / Mero,Santos,Mar,40374,2024-04-01
7-BUZ-30-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,39610,2024-04-01
9-BRSA-1254-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,38911,2024-04-01
9-BUZ-4-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,37922,2024-04-01
7-BUZ-25-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,36387,2024-04-01
7-BUZ-31D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,35463,2024-04-01
3-BRSA-1201-RJS,Sépia / Sépia Leste / Sépia_Eco,Santos,Mar,32931,2024-04-01
7-ITP-3A-RJS,Itapu / Itapu_Eco,Santos,Mar,31606,2024-04-01
7-BUZ-14DA-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,30467,2024-04-01
7-LL-27-RJS,Tupi,Santos,Mar,29416,2024-04-01
7-TUP-121DA-RJS,Tupi,Santos,Mar,28165,2024-04-01
7-BUZ-29D-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27741,2024-04-01
7-SPH-22-SPS,Nordeste De Sapinhoá / Noroeste De Sapinhoá / Sapinhoá / Sudoeste De Sapinhoá,Santos,Mar,27289,2024-04-01
9-BRSA-1284-RJS,Atapu / Atapu_Eco / Anc_Norte_Atapu / Oeste De Atapu,Santos,Mar,27156,2024-04-01
9-BUZ-1-RJS,Búzios / Búzios_Eco / Tambuatá,Santos,Mar,27144,2024-04-01
7-LPA-6D-SPS,Lapa,Santos,Mar,27077,2024-04-01
9-LL-12D-RJS,Anc_Tupi / Sul De Tupi / Tupi,Santos,Mar,26978,2024-04-01
